id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:472	58238	24068	36532	43809	41757	17268	33040	18363	24899	44264	55532	17704	30598	34276	34641	22500	23469	29993	20319	13075	19226	15115	29685	23296	23477	19925	21412
C:473	4693	310	3264	3162	955	1311	2481	1047	248	1382	2678	968	1807	3269	3424	347	2166	3831	1346	1344	3412	273	2685	1534	3271	2706	1853
C:477	5716	4469	4122	5954	6241	3521	4151	2372	3505	4933	3960	1940	4110	5169	4447	4399	2740	4646	4667	3361	4069	4161	2801	2081	4007	3603	5151
C:478	15250	21297	14633	26641	33567	12995	21875	14858	15952	28810	17974	9574	19764	25498	9673	20505	8515	19253	24010	11202	19234	3524	15839	9666	21906	19728	17322
C:479	2225	1128	2060	2124	2088	1446	1775	861	1935	1807	2083	1135	1174	2453	1322	1027	1208	1502	1247	997	1293	550	1123	851	1092	1185	1258
C:482	4539	4188	3827	4429	4983	1885	3090	1658	3129	5384	3383	1350	1880	3604	3663	5122	2569	3916	3990	1747	2895	938	3108	2043	2754	2702	3046
C:483	3263	1069	2001	2422	1559	1215	2109	640	1268	1521	1689	791	1224	1732	1519	654	1030	2017	1173	850	1616	264	1081	1247	1587	1354	1340
C:490	186279	43832	137397	115272	63552	50480	82840	40780	20326	83509	101043	37185	88889	89268	146704	16995	90794	67472	36896	35889	46498	47259	100767	90420	83142	83340	71823
C:491	17519	4027	12218	10756	6829	6129	10211	5061	1867	9644	13344	4988	12131	11208	10391	3146	7268	5808	3105	3841	6339	2839	6659	6019	6414	6908	5919
C:493	1043	443	1146	1150	540	440	537	421	640	469	606	501	789	1390	545	330	609	604	318	257	364	231	286	200	156	1240	245
C:499	19464	4172	15985	17684	8328	8370	11229	7275	7073	10471	14485	7005	11019	12398	11970	3369	8417	15688	7387	6305	12631	1371	11037	8745	15751	13167	10355
C:500	1184	183	772	654	334	261	399	173	137	380	651	157	484	616	712	159	426	526	248	246	437	116	381	267	380	327	357
C:505	286	67	292	192	313	1138	208	80	1880	119	262	107	497	435	293	75	196	222	353	1492	371	511	277	79	175	165	143
C:506	23964	2949	17229	14254	9123	9154	14436	6772	3715	9047	17952	8602	10797	16481	14825	2257	10169	7152	4161	5402	6994	2847	8572	6635	7545	6735	4261
C:516	36520	6114	25117	22687	16972	15052	17469	23503	7456	29356	36443	10877	19576	31910	32320	11165	19155	25674	22061	20171	25253	3971	37813	29520	43171	33670	19220
C:517	1516	952	1095	1736	815	495	991	337	857	1301	669	404	736	1154	1367	1463	911	1764	888	669	1453	830	1339	397	840	976	1644
C:524	14604	8066	11448	13872	9605	7311	8089	4568	9227	8453	10791	4232	6577	10676	7974	8419	6431	9185	6578	6295	7256	13264	7724	5244	6626	5590	8367
C:525	672	151	433	431	393	217	367	213	253	191	326	228	219	414	468	170	236	298	253	140	317	207	181	66	315	146	261
C:526	968	447	652	834	647	369	534	111	402	675	618	176	503	894	700	919	438	688	469	322	508	309	358	239	302	369	628
C:527	971	778	658	966	917	325	719	364	593	1057	710	291	511	738	690	839	347	724	603	286	536	206	625	315	577	544	789
